gene_id,HSC,MPPa,MPPb,MPPc
2310079G19Rik,0,0,0,0
2310081J21Rik,0,0,0,0
2400006E01Rik,0,0,0,0
2410002F23Rik,102.7255294,60.24736778,63.68942646,71.48684804
2410003L11Rik,0,1.129014494,1.750459174,0.762051913
2410004B18Rik,81.71309185,98.44968934,94.11590083,24.1991412
2410004I01Rik,0,0,0,0
2410004P03Rik,4.362045727,1.91996107,6.623152514,5.844104411
2410006H16Rik,947.8093844,586.5764929,832.5811631,1663.182239
2410012E07Rik,0,0.180151811,0,0
2410015M20Rik,178.4462081,187.3076927,125.7117489,99.406468
2410016O06Rik,30.35387184,46.73215976,51.24324783,30.78919739
2410017I17Rik,4.422423579,0.448230953,0,0.120271014
2410018L13Rik,0.286389518,0.814802531,1.072727647,1.029821771
2410021H03Rik,0.419530361,0.346157864,0.700252567,1.372640688
2410089E03Rik,14.82693343,8.11776434,8.065442769,6.884707978
2410124H12Rik,0,0,0,0
2410131K14Rik,4.520753223,5.045371583,5.945704928,3.800574507
2410137M14Rik,0,0,0,0
2410141K09Rik,0.336655556,0,0,0
2500002B13Rik,12.29815305,11.12375486,8.574906403,8.829615668
2500004C02Rik,13.84481856,11.36676987,10.78458643,13.33983142
2510002D24Rik,79.5319272,60.25030793,50.22941478,31.67097616
2510003B16Rik,0,1.050745341,0.823161034,6.647373492
2510009E07Rik,11.27766102,2.887773722,1.597488553,0.541286633
2510039O18Rik,48.89991551,37.68711617,45.20743368,40.96525516
2610001J05Rik,31.52598199,37.89066528,21.58320285,21.12354543
2610002M06Rik,33.80285322,36.4208146,24.04178975,14.44306727
2610005L07Rik,55.778028,47.59860043,50.55490195,37.61800538
2610008E11Rik,28.55151618,25.92491825,25.8281068,14.0626673
2610016A17Rik,0,0,0,0
2610020C07Rik,6.204905361,9.688190893,7.345383295,6.858453715
2610020H08Rik,16.41223604,16.82342372,11.73897997,9.963458988
2610027K06Rik,1.343663593,1.070724816,1.316431734,1.476525567
2610028E06Rik,0,0,0,0
2610028H24Rik,3.052448949,0,0,0
2610035D17Rik,66.56356818,34.3351148,30.7778502,32.47159619
2610035F20Rik,0,0,0,0
2610037D02Rik,0.072183553,0.058149681,0,0
2610042L04Rik,0.949350142,0.637468292,0.54061353,0.940476288
2610044O15Rik8,14.25760929,13.49933119,12.04953942,7.067559807
2610100L16Rik,0,0,0,0
2610203C22Rik,0.4441494,0.585386861,0.265191668,0.079353678
2610206C17Rik,1.228747172,1.014990811,0.540294097,0.089789241
2610301B20Rik,10.95648866,18.41601451,16.29625975,12.35856992
2610305D13Rik,9.773838975,6.880253652,3.205224001,0.354424111
2610306M01Rik,22.43440092,11.70206047,14.43881154,14.77527818
2610307P16Rik,25.56405318,34.82612047,53.87741825,66.19600666
2610316D01Rik,0,0,0,0
2610318N02Rik,16.57963984,19.863226,16.67573729,20.0426662
2610507B11Rik,120.1344372,137.2807515,135.744437,88.76589876
2610507I01Rik,35.59292063,25.44997035,35.26431198,28.21962047
2610524H06Rik,30.67643845,41.7976772,33.20532896,32.88785112
2610528A11Rik,0,3.623694191,1.837204951,3.149178576
2610528J11Rik,0,1.637351235,0.075600712,0
2700029M09Rik,89.53172821,174.9617612,113.5467962,142.47527
2700038G22Rik,14.77385764,18.80678355,21.38695016,21.01724604
2700046A07Rik,0.358008757,0.228664799,0.386484182,0.099222384
2700046G09Rik,6.889928123,4.255465369,4.163563471,1.434876452
2700049A03Rik,23.91860903,30.69904935,33.04310732,30.81214456
2700054A10Rik,0.142925126,0.26936105,0.102967524,0.022330803
2700060E02Rik,104.1457677,121.1227976,117.4401156,147.6628492
2700062C07Rik,45.32994212,35.40510458,28.20297314,39.63128214
2700069I18Rik,0,0,0,0
2700070H01Rik,0,0,0,0
2700081O15Rik,24.42998934,13.62987401,13.01625094,11.70408624
2700089I24Rik,0,0,0,0
2700094K13Rik,220.453596,350.6517758,455.8991765,645.6186441
2700097O09Rik,18.21459171,21.69953292,19.35840718,16.02608458
2700099C18Rik,16.34136591,42.7423712,26.85780709,29.65398736
2810001G20Rik,30.84138459,21.89754096,20.54713479,26.27636633
2810002D19Rik,15.33257135,13.43661545,10.40118384,8.525126962
2810004N23Rik,90.7404668,84.95596706,81.80271471,88.64424501
2810006K23Rik,42.66055578,37.36324694,37.42643205,29.67119774
2810013P06Rik,36.06247363,29.36263641,25.63728237,33.23037139
2810021J22Rik,3.160325619,3.678742914,3.271448845,0.995343647
2810025M15Rik,50.817828,67.17075122,51.01672211,49.54007287
2810029C07Rik,1.091109303,1.200702226,1.306913478,2.784959734
2810032G03Rik,0,0,0,0
2810047C21Rik1,3.696778693,2.634581256,2.189616326,2.13447494
2810049E08Rik,0,0.28013332,0,0
2810403A07Rik,121.9642051,85.79142304,95.35062254,76.78477605
2810403D21Rik,5.609894042,6.151231236,6.04122153,1.081122196
2810404M03Rik,0,0,0,0
2810405F15Rik,0,0,0,0
2810408A11Rik,11.51413897,15.13934892,18.24078987,17.29558617
2810408I11Rik,14.59397654,27.25974803,20.50203842,16.72752559
2810410L24Rik,4.615396391,2.78258407,3.898016878,3.392367965
2810417H13Rik,10.76176714,42.99092727,42.80814015,48.82634837
2810428I15Rik,88.83649675,115.5419336,83.27210454,134.2934226
2810429I04Rik,0,3.600580059,0.872226294,1.654706972
2810433D01Rik,0,0,0,0
2810442N19Rik,0,0,0.378686269,0.110338939
2810454H06Rik,2.719839063,1.701222682,1.905759774,1.172021675
2810459M11Rik,0.158269372,0.053591764,0.211130315,0
2810468N07Rik,9.613595449,5.670154242,2.726367435,1.965509524
2810471M01Rik,0,0,0,0
2810474O19Rik,96.69766937,76.89700579,76.27653123,52.67674861
2900005J15Rik,32.59789563,8.884873055,5.82208661,6.686569284
2900008C10Rik,5.447003815,2.941194053,1.850719246,5.114974939
2900009J06Rik,0,0,0,1.030559118
2900011O08Rik,6.961908919,1.300221905,1.068368332,0.195707306
2900026A02Rik,47.28377411,37.80472232,43.17580077,34.23498501
2900041M22Rik,2.137588621,1.908892522,1.025992366,1.156992966
2900052N01Rik,0,0,0,0
2900055J20Rik,0,0,0,0
2900057B20Rik,0,0,0,0
2900060B14Rik,4.525503104,3.992932261,4.686388991,4.209759679
2900076A07Rik,14.31678194,8.515476668,7.160237671,6.4502303
2900079G21Rik,0.146714634,0,0,1.555959897
2900092C05Rik,0,0,0,0
2900092D14Rik,0,0,0,0
2900097C17Rik,92.68390105,88.4135878,75.43076564,63.61141285
3000002C10Rik,9.62456035,8.189029142,9.117211046,9.83736766
3010001F23Rik,1.339159476,0.217346564,0,0
3010026O09Rik,30.78892321,26.60092743,41.67759938,25.55909852
3100003L05Rik,0,0,0,0
3110001I22Rik,17.27910129,14.51945144,17.58645417,10.60152531
3110002H16Rik,34.05736181,33.33568871,38.79038825,31.65899639
3110009E18Rik,6.370560444,11.82009633,6.963797079,15.57841228
3110009F21Rik,0,0,0,0
3110015C05Rik,0,0,0,0
3110021A11Rik,2.816845357,3.031705553,3.597228312,0.612265944
3110021N24Rik,0.257360887,0.317618018,0.082494401,0
3110035E14Rik,0,0,0,0
3110039I08Rik,0,0,0,0
3110039M20Rik,0,0,0,0
3110040N11Rik,24.3442079,33.36689957,23.68268908,41.88196088
3110043O21Rik,9.073952155,7.600161591,3.870520623,3.803527268
3110045C21Rik,0,0.313761894,0.405643873,0.942322185
3110052M02Rik,8.2907888,8.343455061,5.871838755,3.252812047
3110056K07Rik,29.41689266,25.4838952,25.3635725,35.48020648
3110062M04Rik,29.4516306,22.98860938,17.84663513,9.549313178
3110070M22Rik,4.860168909,1.393248368,0.821357179,1.156393977
3110079O15Rik,0,0,0,0
3110082I17Rik,58.62819343,52.93633637,82.22737213,89.4180371
3110082J24Rik,0,0,0,0
3110099E03Rik,0,0,0.018777395,0
3200001D21Rik,1.572033658,1.499772398,1.112752757,1.512550937
3300002I08Rik,2.061500712,2.166818635,3.909938185,3.411215016
3300002P13Rik,0,0,0,0
3300005D01Rik,6.763571813,0,0.955740166,1.469901259
3425401B19Rik,0.054049638,0,0,0
3632451O06Rik,0.852974803,0.564014206,0.236630638,0
3632454L22Rik,4.55634189,2.608346039,1.433519429,1.498239327
3830403N18Rik,3.204327012,3.418109598,1.33594635,0.154919048
3830406C13Rik,36.64616558,37.58511546,23.14716977,17.14322371
3830408C21Rik,21.07506036,10.75551192,9.254734076,6.518515005
3830417A13Rik,0,0,0,0
3830432H09Rik,0,0,0.14386909,0.03061895
3930402G23Rik,0.43801,0,0.068271092,0
4430402I18Rik,1.832450066,0.793816618,0.146330182,0.523563319
4631405J19Rik,1.459470911,1.494654269,0.232279674,1.564534715
4632404H12Rik,9.599298541,8.118940402,5.492695259,4.536098816
4632415L05Rik,14.67878911,13.33608481,12.88098273,8.314046738
4632427E13Rik,138.4510213,72.28458315,77.30873687,42.40485266
4632428C04Rik,0.168904617,0.074398327,0.022320403,0.068525144
4732416N19Rik,6.427653552,1.092925238,1.169181669,0.674608007
4732456N10Rik,0,0,0,0
4732471J01Rik,9.682622339,6.771807214,7.359350641,5.353794243
4732490B19Rik,0.021180928,0,0,0
4732491K20Rik,2.431065152,1.451888602,0.820686997,0.913530235
4831407H17Rik,0,0,0,0
4831440E17Rik,2.106844361,1.275664837,1.212730977,1.300036516
4833411C07Rik,0,0,0,0
4833412C05Rik,0.570000001,0,0.174084906,0
4833415N18Rik,0,0.260352871,0.12720828,0.469033417
4833417C18Rik,9.115543161,11.03172805,10.01072449,7.754405743
4833418N02Rik,6.97041617,4.330326206,6.128741879,3.193436244
4833419F23Rik,2.304359099,0.81192118,0.962222768,1.343885859
4833420G17Rik,87.33756637,75.24916273,74.4513812,59.15814319
4833422C13Rik,20.15131468,11.30421244,11.2921293,12.94475201
4833422M21Rik,0,0,0,0
4833423E24Rik,0,0,0,0
4833427F10Rik,0.266106814,0.482230438,0.892122977,0.11337927
4833427G06Rik,0,0,0,0
4833428L15Rik,0,0,0,0
4833439L19Rik,48.53410371,60.41065939,63.83828621,45.55603911
4921501E09Rik,0,0,0,0
4921504A21Rik,3.579378628,0.614155135,0.024553926,0.046902161
4921504E06Rik,0,0,0,0
4921507P07Rik,10.42320218,3.647192804,2.554834232,2.818351242
4921508D12Rik,0,0,0,0
4921509C19Rik,0,0,0,0
4921509O07Rik,0.23665282,0.180689407,0.063596937,0
4921511C10Rik,2.850543524,2.709306393,2.235443417,1.261675933
4921511C20Rik,0,0,0,0
4921511H03Rik,0,0,0,0
4921511I17Rik,2.742336016,1.414969319,1.136806239,1.22354651
4921511M17Rik,0,0,0,0
4921513I03Rik,0,0.172219502,0.071589432,0.173624029
4921515E04Rik,0,0,0,0
4921517D22Rik,0.014103274,0.148560312,0.068360867,0
4921518K17Rik,0,0,0,0
4921524J17Rik,41.00282338,34.57801673,25.39071383,11.37555362
4921524L21Rik,0,0,0,0
4921525O09Rik,0,0,0,0
4921529L05Rik,0,0,0.336450185,0
4921530L21Rik,0,0,0,0
4921531C22Rik,10.86869856,8.215083427,7.572472712,5.992366755
4921531P14Rik,0,0,0,0
4921533I20Rik,0,0,0,0
4921534H16Rik,0,0,0,0
4921536K21Rik,0.282802294,0.33869892,0.536636281,0.037688872
4921539E11Rik,0,0.049117529,0.505131461,0
4922502D21Rik,0,0,0,0
4922502H24Rik,0,0,0,0
4922502N22Rik,0,0,0,0
4930401C15Rik,0,0,0,0
4930401O10Rik,0,0,0,0
4930401O12Rik,0,0,0,0
4930402F06Rik,0.408934107,0,0.217878067,0.119546491
4930402F11Rik,0,0,0,0
4930402H24Rik,11.30287557,7.38073566,6.39136556,3.963516291
4930402K13Rik,0,0,0,0
4930404A05Rik,0,0,0,0
4930404H11Rik,0,0,0,0
4930404I05Rik,2.734443178,2.431032154,3.489560745,1.915363207
4930404N11Rik,11.88666204,11.95253895,7.381230728,3.076220072
4930405A10Rik,14.82286886,8.629124917,13.60640784,12.00751195
4930405A21Rik,4.301218882,1.060619734,1.68335328,0.79840293
4930405D11Rik,0.491986145,0,0,0
4930405J17Rik,15.52951422,12.14464407,10.39414797,3.778302254
4930405L22Rik,0,0,0,0
4930405O22Rik,7.816958546,4.479052749,6.104419072,4.737291508
4930406D18Rik,0,0,0,0
4930407G08Rik,0,0,0,0
4930407I10Rik,0.061647086,0,0,0
4930407I19Rik,0,0,0,0
4930412B13Rik,0,0,0,0
4930412C18Rik,0.495540286,0.085221712,0.091068347,0.127908372
4930412O13Rik,0,0,0,0
4930413E15Rik,0,0,0,0
4930413F20Rik,0,0,0,0
4930413G21Rik,1.196589763,0.523960266,0.629062947,1.258657368
4930413M19Rik,0,0,0,0
4930414N06Rik,2.679098783,3.243487085,1.614836038,0.432223456
4930415F15Rik,0.432721326,0.99018496,0.201784303,0.387321243
4930415L06Rik,0,0,0,0
4930415O20Rik,0,0,0,0
4930417O13Rik,0.568364718,0.281291289,0.347448687,0.175314696
4930417O22Rik,0,0,0,0
4930419G24Rik,0,0,0,0
4930423M02Rik,0,0,0,0
4930425K10Rik,0,0,0,0
4930425L21Rik,0,0,0,0
4930425O10Rik,0,0,0,0
4930426D05Rik,0.844876373,0.169568388,0,0
4930426L09Rik,2.400580835,0.513362143,0.776012369,0.969637754
4930427A07Rik,17.12374944,49.2292549,53.38950066,94.84200581
4930428D20Rik,0.53183789,0,0,0
4930428E07Rik,0,0,0,0
4930428G15Rik,0,0,0.170047111,0
4930428O21Rik,0.160142621,0.083597164,0.059147429,0.327962312
4930429B21Rik,2.148737846,0.392822626,0.337423097,0.751443908
4930429D17Rik,0,0,0,0
4930429F11Rik,0,0,0,0
4930429F24Rik,0.025905525,0.435045495,0.178064242,0.470033981
4930430A15Rik,0,0,0,0
4930430F08Rik,10.31206439,11.53325042,6.298625724,6.229802479
4930430F21Rik,0,0,0,0
4930430J02Rik,0,0.592131122,0,0.388642392
4930431F12Rik,0,0,0,0
4930431P03Rik,0,0,0,0.161331264
4930432J09Rik,0.013756461,0,0,0
4930432K21Rik,2.934009109,1.5744229,1.439551068,1.204613407
4930432M17Rik,0,0,0,0
4930433B08Rik,0,0,0,0
4930433I11Rik,0,0,0,0
4930433N12Rik,0,0,0,0
4930434J06Rik,0,0,0,0
4930435E12Rik,0,0,0,0
4930438E09Rik,0,0,0,0
4930440C22Rik,0,0.092558978,0,0
4930440I19Rik,0,0,0,0
4930441H08Rik,0,0,0,0
4930441J16Rik,0,0,0,0
4930442J19Rik,0,0,0,0
4930442L01Rik,0,0,0,0
4930443O20Rik,0.218958447,0.277389931,0.415408488,0.190306285
4930444F02Rik,0.296260293,0.433107255,1.389702884,0.02836439
4930444G20Rik,0.030534178,0,0,0
4930444M15Rik,0,0.103280588,0.148478105,0
4930444P10Rik,0.02651592,0,0,0
4930445N18Rik,0.75267195,0,0,0.210299007
4930447A16Rik,0,0,0,0
4930447C04Rik,12.37230792,6.568574744,3.754731536,0.22179284
4930447F24Rik,0.124440288,0,0.153327008,0.084078939
4930447J18Rik,0,0,0,0
4930447K03Rik,0,0,0,0
4930447M23Rik,0,0.098317835,0,0.078959527
4930447N08Rik,0.551522724,0.764559827,0.610366747,0
4930448C13Rik,0,0,0,0
4930448F12Rik,0.328488595,0,0,0
4930448H16Rik,0,0.677366177,0,0
4930448I06Rik,0,0,0,0
4930448I18Rik,0,0,0,0
4930448K20Rik,0.058129338,0,0,0
4930449E01Rik,0,0,0,0
4930449E18Rik,0,0,0,0
4930449I24Rik,0,0,0,0
4930451G09Rik,3.444420542,2.926764683,2.41399161,2.681629975
4930451I11Rik,0,0,0,0
4930452A19Rik,0,0,0,0
4930452B06Rik,3.350817149,3.723659416,2.193311722,2.491657774
4930452G13Rik,0,0,0,0
4930452N14Rik,0,0,0.13221857,0
4930453H23Rik,0,0,0,0
4930453L07Rik,0.585027115,0.179346435,0.475791683,0.20482037
4930453N24Rik,46.95553601,56.70787506,50.05654538,41.06784251
4930455B14Rik,0,0,0,0
4930455C13Rik,5.117773198,2.842291806,3.736358943,0.329256465
4930455D15Rik,0,0.078094101,0,0
4930455F16Rik,0,0,0,0
4930455G09Rik,0.709840304,0,0,0
4930455H04Rik,0,0,0,0
4930455J16Rik,0,0,0,0
4930456L15Rik,0,0,0,0
4930459C07Rik,0,0,0,0
4930459L07Rik,0,0,0,0
4930461G14Rik,0,0,0,0
4930463O16Rik,0.25876222,0,0.126815357,0
4930465K10Rik,0.615728839,0.269489964,0.276215223,0
4930465M20Rik,0,0,0,0
4930467D21Rik,0,0,0,0
4930467E23Rik,0.190179598,0.094107987,0.065348597,0.000420115
4930467K11Rik,0.468655009,0,0,0
4930469G21Rik,0,0,0.064236011,0
4930470H14Rik,0.176767208,0,0,0
4930470O06Rik,0,0,0,0
4930470P17Rik,0,0,0,0
4930471C04Rik,0,0,0.072055846,0
4930471G03Rik,0,0,2.202330995,1.264220369
4930471M09Rik,0.636985151,0.620209589,0,0
4930473A02Rik,6.592032547,2.265501502,2.792905449,1.357208716
4930473O22Rik,0,0,0,0
4930474G06Rik,0,0,0,0
4930474H20Rik,0,0,0,0
4930474M22Rik,0,0,0,0
4930474N05Rik,0,0,0,0
4930474N09Rik,0.249616925,0.35831653,0.320591297,0.046389393
4930477N07Rik,0,0.332529121,0.218228817,0
4930478L05Rik,5.738069958,6.354441089,7.325570124,7.529624709
4930478P22Rik,0,0,0,0
4930479D17Rik,3.344011349,0.24309643,0.381709396,0.183013809
4930480E11Rik,0,0,0,0
4930480G23Rik,0,0,0,0
4930480K15Rik,20.73852768,15.05200374,18.80334612,11.07921454
4930480K23Rik,8.850707708,4.551787628,3.574554863,4.659119272
4930480M12Rik,0,0,0,0
4930481A15Rik,43.12798196,16.57504858,16.07587215,16.22116928
4930482G09Rik,0.144044539,0,0,0
4930483J18Rik,0,0,0.127859881,0
4930483K19Rik,3.063650163,0.163088516,0.045142086,0.073325153
4930483O08Rik,0,0.196403624,0,0
4930484H19Rik,0,0.128928453,0,0
4930486F22Rik,0.139539004,0.38368101,0.141430128,0.151089908
4930486I03Rik,0,0,0,0
4930486L24Rik,12.19443548,7.636958746,8.971837909,9.850764758
4930487D11Rik,0,0,0,0
4930487H11Rik,0,0,0,0
4930488B22Rik,0,0,0,0
4930488L21Rik,0,0,0,0
4930500F04Rik,0,0,0,0
4930500L23Rik,0,0,0,0
4930502A04Rik,0,0,0,0
4930502E09Rik,0.655500237,1.484646438,0.949606225,1.591091003
4930502E18Rik,0.242711873,0.121587116,0,0
4930503B20Rik,0,0,0,0
4930503E14Rik,0,0,0,0
4930503E24Rik,1.688861847,0.792995637,0.594962998,0.039473014
4930503F20Rik,1.090225494,0,0,0
4930503H13Rik,0,0,0,0
4930503L19Rik,13.85743765,14.57257775,9.200785464,20.09530971
4930503O07Rik,0,0,0,0
4930504C09Rik,0,0,0,0
4930504O13Rik,0,0,0,0
4930505A04Rik,0,0,0,0
4930505G20Rik,0,0,0,0
4930505K13Rik,0,0,0,0
4930505K14Rik,0,0,0,0
4930506A18Rik,0,0,0,0.15651337
4930506C21Rik,2.608228655,1.565647672,3.209712759,1.282944248
4930507D05Rik,0.816169126,1.842612411,2.357266231,2.405184061
4930507D10Rik,0,0,0,0
4930509E16Rik,3.016316763,3.881545669,3.074047867,2.252686615
4930509J09Rik,0,0,0,0
4930509K18Rik,0,0,0,0
4930511A02Rik,0,0,0,0
4930511A08Rik,0,0,0,0
4930511E03Rik,0,0,0,0
4930511M06Rik,0,0,0,0
4930512B01Rik,3.25501605,1.752718343,1.447724784,1.409813417
4930512J16Rik,0,0,0,0.053614039
4930512M02Rik,0,0,0,0
4930513D17Rik,0.200366086,0,0,0
4930513N10Rik,2.484684465,3.179979766,3.446239008,2.659020263
4930513O06Rik,0,0,0,0
4930515B02Rik,0,0,0,0
4930515G01Rik,8.246456569,24.20244052,27.60043562,21.20031721
4930515G16Rik,0,0.439600472,0,0.196235429
4930515L03Rik,0,0,0,0
4930515L19Rik,0,0,0,0.074119192
4930517E11Rik,0,0,0,0
4930517M08Rik,0.152913112,0,0,0
4930518J21Rik,0,0,0,0
4930518P08Rik,0,0,0,0
4930519D14Rik,0,0,0,0
4930519F09Rik,0.417441358,0,0.231695092,0
4930519F16Rik,0,0,0,0
4930519F24Rik,0,0,0,0
4930519G04Rik,0.027717333,0,0,0
4930519H02Rik,0,0,0,0
4930519K11Rik,0,0,0,0
4930520O04Rik,22.86810531,15.9219726,24.30944502,23.01989286
4930520P13Rik,0,0,0,0
4930521E06Rik,0.232243464,2.617709297,0.141713859,0.099142744
4930522H14Rik,0,0,0,0
4930522O17Rik,0.732429418,0,0,0
4930523C07Rik,20.4036492,18.43354235,19.54190345,15.71039226
4930523O13Rik,0,0,0,0
4930524B15Rik,0,0,0,0
4930524B17Rik,0,0,0,0
4930524C18Rik,0,0,0,0
4930524N10Rik,0,0,0,0
4930524O05Rik,1.637437877,0,0,0
4930524O08Rik,0,0,0,0
4930525C09Rik,0,0,0,0
4930525D18Rik,2.344997765,0.58197176,1.083095635,0.471463118
4930525G20Rik,2.806447605,2.038747802,1.804541405,1.916561185
4930526H09Rik,0,0,0,0
4930526I15Rik,40.00109457,14.67209065,11.47078188,12.40117404
4930526L06Rik,0,0,0,0
4930527F14Rik,0,0,0,0
4930527G23Rik,0,0,0,0
4930528A17Rik,2.355785432,0.955158683,0.253387277,0.494580705
4930528D03Rik,0.153422365,0.158437871,0.843928327,0
4930528G23Rik,0,0,0,0
4930528H21Rik,0,0,0,0
4930528P14Rik,0,0,0,0
4930529C04Rik,0.629659462,1.482025178,1.03619333,0.073751869
4930529K09Rik,0,0,0,0
4930529L06Rik,0,0,0,0
4930532I03Rik,0,0,0,0
4930532M18Rik,0,0,0,0
4930533B01Rik,0,0,0,0
4930533N22Rik,0,0.076981592,0,0
4930533P14Rik,0,0,0,0
4930538K18Rik,0.970743515,0.453193028,0.272739045,0.03525934
4930539C22Rik,0,0,0,0
4930539E08Rik,4.895190426,1.105631225,1.701535884,4.608179928
4930539J05Rik,22.19248779,15.10797974,10.3736667,1.765835394
4930539M17Rik,0,0,0,0
4930539N22Rik,0,0,0,0
4930540M03Rik,0,0,0,0
4930542C21Rik,0,0,0,0
4930542D17Rik,0.627267979,0,0,0
4930543E12Rik,0,0,0,0
4930543N07Rik,0,0,0,0
4930544D05Rik,0,0,0,0
4930544G11Rik,0,0,0,0
4930544M13Rik,0,0,0,0
4930545E07Rik,0,0,0,0
4930545H06Rik,0,0,0,0
4930545L23Rik,0.619774509,1.094341035,0.092303278,0
4930546C10Rik,0,0,0,0
4930546K05Rik,0,0,0,0
4930547E08Rik,0.794210966,0,0,0
4930547E14Rik,0,0.489474525,0.314183856,0.155132153
4930548G14Rik,0,0,0,0
4930548H24Rik,0.282934629,1.192847492,0.469778835,0.041788991
4930548J01Rik,0,0,0,0
4930548K13Rik,0,0,0,0
4930549C01Rik,0,0,0.119324768,0
4930549C15Rik,5.450737553,7.566078425,5.922780943,3.777610464
4930549G23Rik,1.595326985,2.904736147,1.368403204,1.339718248
4930550C14Rik,6.703690218,1.966153146,1.836455433,1.620751908
4930550C17Rik,0,0,0,0
4930550L24Rik,0,0,0,0
4930552N02Rik,0.450950475,0,0,0
4930552P12Rik,0.625027737,0.397047401,0.467870591,0.083923708
4930553C11Rik,0,0,0,0
4930553E22Rik,0,0,0,0
4930554C24Rik,0,0.220211857,0,0
4930554G24Rik,0,0,0,0
4930554H23Rik,0.43888672,0,0,0
4930554I06Rik,1.309939432,0.421835158,0,0.147122578
4930555B11Rik,0,0,0,0
4930555B12Rik,0,0,0,0
4930555G01Rik,0.130912888,0.436241911,0,0
4930555G21Rik,0,0,0,0
4930555K05Rik,0,0,0,0
4930556C24Rik,0,0,0,0
4930556G01Rik,0,0,0,0
4930556J02Rik,0,0.615620688,0,0
4930556M19Rik,9.589160733,4.63438333,2.115645764,1.416321303
4930556N09Rik,0,0,0,0
4930556N13Rik,1.003931247,0.339063047,0.061575117,0.188333841
4930557A04Rik,0,0,0,0
4930557F10Rik,0,0,0,0
4930557J02Rik,0.845346635,0.12047325,0.254376892,0
4930557K07Rik,16.91206067,7.553413148,7.836516093,5.893407082
4930558C23Rik,0,0,0,0
4930558F17Rik,0.072951568,0,0.163196013,0.567115699
4930558G05Rik,0,0,0,0
4930558J18Rik,0.500864407,0.725118796,0.545112727,0.646197385
4930558K02Rik,0,0,0.589202773,0.386756
4930559C10Rik,0,0,0,0
4930562C15Rik,0.261808289,0.093622183,0.078802136,0.036949332
4930562F07Rik,8.204085733,4.427826225,4.078819889,4.59166134
4930563D23Rik,0.269646775,0,0.280793757,0.059918606
4930563E18Rik,0.573027164,0.245380704,0.583624186,0.128076427
4930563E22Rik,2.21261076,1.01851221,0.688329172,0.914063419
4930563F08Rik,0.590218901,2.05884036,2.271520507,1.335700806
4930563H07Rik,0,0,0,0
4930563M20Rik,0,0,0,0
4930563M21Rik,0.068662969,0,0.370583539,0.146375445
4930564C03Rik,7.684150904,5.462488926,4.867505171,5.241673692
4930564D02Rik,0,0,0,0
4930565D16Rik,0,0,0,0
4930565N06Rik,21.83064604,17.13277312,14.07225744,5.315560207
4930567H12Rik,0,0,0,0
4930567H17Rik,0,0,0,0
4930567J20Rik,0,0,0,0
4930567K12Rik,1.779452255,0.193871925,0,0
4930567K20Rik,0,0,0,0
4930568D16Rik,0,0,0,0
4930568E12Rik,0,0,0,0
4930568G15Rik,0,0,0,0
4930570G19Rik,0,0,0,0.013211395
4930571K23Rik,0,0,0,0
4930571O06Rik,0,0,0,0
4930572K03Rik,0,0,0,0
4930572O03Rik,0.232202582,0,0,0
4930572O13Rik,0.177983508,0,0,0
4930573O16Rik,0,0,0,0
4930577N17Rik,7.852925313,11.52865925,9.581473928,2.221775426
4930578C19Rik,0.680041294,0,0.067747473,0
4930578E11Rik,0,0,0,0
4930578I06Rik,0,0,0,0
4930578M01Rik,0,0,0,0.110372178
4930578N18Rik,0,0,0,0
4930579F01Rik,0.042465598,0,0.177927283,0
4930579G18Rik,10.94117561,7.389103789,6.707499416,4.908821608
4930579G24Rik,19.73573546,50.54915774,32.80614264,13.22092796
4930579H20Rik,0,0.125996668,0,0
4930579J19Rik,0,0,0,0
4930579K19Rik,3.333731753,3.232879916,2.622457899,3.629280628
4930579P08Rik,0,0,0,0
4930581F22Rik,12.64997515,9.415729112,5.964265422,5.582472921
4930583K01Rik,0,0.848155182,0.303333587,0
4930583P06Rik,0,0,0,0
4930584F24Rik,0,0,0,0
4930586N03Rik,0,0,0,0
4930587E11Rik,0,0,0,0
4930590J08Rik,0.105313624,0.119163298,0.074892323,0
4930590L20Rik,0,0,0,0
4930591A17Rik,0,0,0,0
4930591E09Rik,0,0,0,0
4930592A05Rik,0.971658045,0,1.118721762,0.11733462
